Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG
SP2,12/06/2005,Poli Ejido,Tenerife,2,2,D,0
SP2,12/06/2005,Recreativo,Almeria,1,1,D,1
SP2,12/06/2005,Salamanca,Ciudad de Murcia,0,2,A,0
SP2,17/06/2005,Ciudad de Murcia,Poli Ejido,1,3,A,1
SP2,18/06/2005,Alaves,Sp Gijon,0,1,A,0
SP2,18/06/2005,Almeria,Murcia,1,0,H,1
SP2,18/06/2005,Eibar,Ferrol,1,1,D,1
SP2,18/06/2005,Gimnastic,Recreativo,4,4,D,0
SP2,18/06/2005,Lleida,Celta,0,2,A,0
SP2,18/06/2005,Pontevedra,Salamanca,4,1,H,2
SP2,18/06/2005,Tenerife,Cordoba,0,2,A,0
SP2,18/06/2005,Terrassa,Malaga B,1,0,H,1
SP2,18/06/2005,Valladolid,Elche,1,2,A,1
SP2,18/06/2005,Xerez,Cadiz,0,2,A,0
