Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG
D2,04/11/2018,Bielefeld,St Pauli,1,2,A,1
D2,04/11/2018,Heidenheim,Erzgebirge Aue,1,0,H,0
D2,04/11/2018,Regensburg,Union Berlin,1,1,D,1
D2,05/11/2018,Hamburg,FC Koln,1,0,H,0
D2,09/11/2018,Paderborn,Holstein Kiel,4,4,D,3
D2,09/11/2018,Sandhausen,Duisburg,0,0,D,0
D2,10/11/2018,Erzgebirge Aue,Hamburg,1,3,A,1
D2,10/11/2018,FC Koln,Dresden,8,1,H,2
D2,10/11/2018,St Pauli,Heidenheim,1,1,D,0
D2,11/11/2018,Ingolstadt,Bielefeld,1,1,D,0
D2,11/11/2018,Magdeburg,Regensburg,2,3,A,1
D2,11/11/2018,Union Berlin,Greuther Furth,4,0,H,3
D2,12/11/2018,Bochum,Darmstadt,1,0,H,0
D2,23/11/2018,Bielefeld,Duisburg,0,1,A,0
D2,23/11/2018,Greuther Furth,Magdeburg,3,2,H,1
D2,24/11/2018,Bochum,Erzgebirge Aue,2,1,H,0
D2,24/11/2018,Darmstadt,FC Koln,0,3,A,0
D2,24/11/2018,Holstein Kiel,Sandhausen,2,1,H,2
D2,25/11/2018,Dresden,Ingolstadt,2,0,H,2
D2,25/11/2018,Heidenheim,Paderborn,1,5,A,1
D2,25/11/2018,Regensburg,St Pauli,1,1,D,0
D2,26/11/2018,Hamburg,Union Berlin,2,2,D,0
D2,30/11/2018,Erzgebirge Aue,Regensburg,1,1,D,1
D2,30/11/2018,Paderborn,Bielefeld,2,2,D,0
D2,01/12/2018,FC Koln,Greuther Furth,4,0,H,1
D2,01/12/2018,Ingolstadt,Hamburg,1,2,A,0
D2,01/12/2018,St Pauli,Dresden,1,1,D,0
D2,01/12/2018,Union Berlin,Darmstadt,3,1,H,2
D2,02/12/2018,Duisburg,Holstein Kiel,0,4,A,0
D2,02/12/2018,Magdeburg,Bochum,0,0,D,0
D2,02/12/2018,Sandhausen,Heidenheim,1,2,A,1
D2,07/12/2018,Hamburg,Paderborn,1,0,H,1
D2,07/12/2018,Regensburg,FC Koln,1,3,A,0
D2,08/12/2018,Darmstadt,Ingolstadt,1,1,D,0
D2,08/12/2018,Greuther Furth,Erzgebirge Aue,0,5,A,0
D2,08/12/2018,Heidenheim,Duisburg,4,1,H,1
D2,09/12/2018,Bielefeld,Sandhausen,1,1,D,0
D2,09/12/2018,Dresden,Holstein Kiel,0,2,A,0
D2,09/12/2018,Magdeburg,Union Berlin,1,1,D,1
D2,10/12/2018,Bochum,St Pauli,1,3,A,1
D2,14/12/2018,Duisburg,Hamburg,1,2,A,1
D2,14/12/2018,Holstein Kiel,Bielefeld,1,2,A,0
D2,15/12/2018,Paderborn,Dresden,3,0,H,0
D2,15/12/2018,St Pauli,Greuther Furth,2,0,H,1
D2,15/12/2018,Union Berlin,Bochum,2,0,H,0
D2,16/12/2018,Erzgebirge Aue,Darmstadt,2,2,D,0
D2,16/12/2018,Ingolstadt,Heidenheim,1,1,D,1
D2,16/12/2018,Sandhausen,Regensburg,2,2,D,2
D2,17/12/2018,FC Koln,Magdeburg,3,0,H,1
D2,21/12/2018,FC Koln,Bochum,2,3,A,1
D2,21/12/2018,Sandhausen,Greuther Furth,0,0,D,0
D2,22/12/2018,Bielefeld,Heidenheim,1,2,A,1
D2,22/12/2018,Ingolstadt,Regensburg,1,2,A,1
D2,22/12/2018,St Pauli,Magdeburg,4,1,H,1
D2,23/12/2018,Duisburg,Dresden,1,3,A,0
D2,23/12/2018,Erzgebirge Aue,Union Berlin,3,0,H,2
D2,23/12/2018,Holstein Kiel,Hamburg,3,1,H,2
D2,23/12/2018,Paderborn,Darmstadt,6,2,H,1
D2,29/01/2019,Bochum,Duisburg,2,1,H,2
D2,29/01/2019,Darmstadt,St Pauli,2,1,H,0
D2,29/01/2019,Greuther Furth,Ingolstadt,0,1,A,0
D2,29/01/2019,Magdeburg,Erzgebirge Aue,1,0,H,1
D2,30/01/2019,Dresden,Bielefeld,3,4,A,3
D2,30/01/2019,Hamburg,Sandhausen,2,1,H,1
D2,30/01/2019,Heidenheim,Holstein Kiel,2,2,D,2
D2,30/01/2019,Regensburg,Paderborn,2,0,H,0
D2,31/01/2019,Union Berlin,FC Koln,2,0,H,2
D2,01/02/2019,Duisburg,Darmstadt,3,2,H,2
D2,01/02/2019,Ingolstadt,Magdeburg,0,1,A,0
D2,02/02/2019,Bielefeld,Hamburg,2,0,H,2
D2,02/02/2019,Heidenheim,Dresden,1,0,H,1
D2,02/02/2019,Paderborn,Greuther Furth,6,0,H,3
D2,03/02/2019,Holstein Kiel,Regensburg,2,0,H,1
D2,03/02/2019,Sandhausen,Bochum,3,0,H,0
D2,04/02/2019,St Pauli,Union Berlin,3,2,H,1
D2,08/02/2019,FC Koln,St Pauli,4,1,H,1
D2,08/02/2019,Regensburg,Bielefeld,0,3,A,0
D2,09/02/2019,Bochum,Paderborn,1,2,A,0
D2,09/02/2019,Greuther Furth,Duisburg,1,0,H,0
D2,09/02/2019,Union Berlin,Sandhausen,2,0,H,1
D2,10/02/2019,Darmstadt,Heidenheim,1,2,A,0
D2,10/02/2019,Erzgebirge Aue,Ingolstadt,0,3,A,0
D2,10/02/2019,Magdeburg,Holstein Kiel,1,1,D,1
D2,11/02/2019,Hamburg,Dresden,1,0,H,0
D2,15/02/2019,Paderborn,FC Koln,3,2,H,0
D2,15/02/2019,Sandhausen,Darmstadt,1,1,D,1
D2,16/02/2019,Duisburg,Union Berlin,2,3,A,1
D2,16/02/2019,Heidenheim,Hamburg,2,2,D,1
D2,16/02/2019,Ingolstadt,Bochum,2,1,H,2
D2,16/02/2019,St Pauli,Erzgebirge Aue,1,2,A,1
D2,17/02/2019,Bielefeld,Magdeburg,1,3,A,0
D2,17/02/2019,Dresden,Regensburg,0,0,D,0
D2,17/02/2019,Holstein Kiel,Greuther Furth,2,2,D,0
D2,22/02/2019,Greuther Furth,Heidenheim,0,0,D,0
D2,22/02/2019,Union Berlin,Bielefeld,1,1,D,1
D2,23/02/2019,Bochum,Holstein Kiel,1,3,A,0
D2,23/02/2019,Darmstadt,Dresden,2,0,H,1
D2,23/02/2019,FC Koln,Sandhausen,3,1,H,0
D2,23/02/2019,St Pauli,Ingolstadt,1,0,H,0
D2,24/02/2019,Erzgebirge Aue,Duisburg,0,0,D,0
D2,24/02/2019,Magdeburg,Paderborn,1,1,D,1
D2,24/02/2019,Regensburg,Hamburg,2,1,H,0
D2,27/02/2019,Erzgebirge Aue,FC Koln,0,1,A,0
D2,01/03/2019,Duisburg,Magdeburg,1,0,H,0
D2,01/03/2019,Holstein Kiel,Union Berlin,0,2,A,0
D2,02/03/2019,Heidenheim,Regensburg,1,2,A,0
D2,02/03/2019,Paderborn,St Pauli,0,1,A,0
D2,02/03/2019,Sandhausen,Erzgebirge Aue,0,3,A,0
D2,03/03/2019,Bielefeld,Darmstadt,1,0,H,1
D2,03/03/2019,Dresden,Bochum,2,2,D,1
D2,03/03/2019,Ingolstadt,FC Koln,1,2,A,0
D2,04/03/2019,Hamburg,Greuther Furth,1,0,H,0
D2,08/03/2019,Bochum,Heidenheim,1,0,H,0
D2,08/03/2019,Union Berlin,Ingolstadt,2,0,H,1
D2,09/03/2019,Darmstadt,Holstein Kiel,3,2,H,2
D2,09/03/2019,Erzgebirge Aue,Paderborn,2,1,H,1
D2,09/03/2019,FC Koln,Bielefeld,5,1,H,2
D2,09/03/2019,Regensburg,Duisburg,1,1,D,1
D2,10/03/2019,Magdeburg,Sandhausen,0,1,A,0
D2,10/03/2019,St Pauli,Hamburg,0,4,A,0
D2,15/03/2019,Heidenheim,Union Berlin,2,1,H,0
D2,15/03/2019,Holstein Kiel,Erzgebirge Aue,5,1,H,2
D2,16/03/2019,Dresden,Magdeburg,1,1,D,0
D2,16/03/2019,Hamburg,Darmstadt,2,3,A,2
D2,16/03/2019,Sandhausen,St Pauli,4,0,H,2
D2,17/03/2019,Bielefeld,Bochum,3,1,H,0
D2,17/03/2019,Paderborn,Ingolstadt,3,1,H,0
D2,18/03/2019,Regensburg,Greuther Furth,0,2,A,0
D2,29/03/2019,Magdeburg,Heidenheim,0,0,D,0
D2,29/03/2019,St Pauli,Duisburg,0,0,D,0
D2,30/03/2019,Bochum,Hamburg,0,0,D,0
D2,30/03/2019,Darmstadt,Regensburg,1,1,D,0
D2,30/03/2019,Union Berlin,Paderborn,1,3,A,0
D2,31/03/2019,FC Koln,Holstein Kiel,4,0,H,2
D2,31/03/2019,Greuther Furth,Bielefeld,2,2,D,2
D2,31/03/2019,Ingolstadt,Sandhausen,1,2,A,1
D2,01/04/2019,Erzgebirge Aue,Dresden,1,3,A,1
D2,04/04/2019,Greuther Furth,Dresden,0,0,D,0
D2,05/04/2019,Bielefeld,Erzgebirge Aue,2,1,H,1
D2,05/04/2019,Regensburg,Bochum,2,1,H,0
D2,06/04/2019,Duisburg,Ingolstadt,2,4,A,0
D2,06/04/2019,Holstein Kiel,St Pauli,2,1,H,0
D2,06/04/2019,Sandhausen,Paderborn,1,1,D,1
D2,07/04/2019,Dresden,Union Berlin,0,0,D,0
D2,07/04/2019,Greuther Furth,Darmstadt,2,1,H,0
D2,07/04/2019,Heidenheim,FC Koln,0,2,A,0
D2,08/04/2019,Hamburg,Magdeburg,1,2,A,1
D2,10/04/2019,Duisburg,FC Koln,4,4,D,2
D2,12/04/2019,Erzgebirge Aue,Heidenheim,0,1,A,0
D2,12/04/2019,Union Berlin,Regensburg,2,2,D,1
D2,13/04/2019,Magdeburg,Darmstadt,0,1,A,0
D2,13/04/2019,Paderborn,Duisburg,4,0,H,2
D2,13/04/2019,Sandhausen,Dresden,3,1,H,0
D2,14/04/2019,Bochum,Greuther Furth,3,2,H,1
D2,14/04/2019,Ingolstadt,Holstein Kiel,1,1,D,1
D2,14/04/2019,St Pauli,Bielefeld,1,1,D,0
D2,15/04/2019,FC Koln,Hamburg,1,1,D,1
D2,20/04/2019,Duisburg,Sandhausen,2,2,D,0
D2,20/04/2019,Greuther Furth,Union Berlin,1,1,D,0
D2,20/04/2019,Hamburg,Erzgebirge Aue,1,1,D,0
D2,20/04/2019,Holstein Kiel,Paderborn,1,2,A,0
D2,21/04/2019,Bielefeld,Ingolstadt,1,3,A,0
D2,21/04/2019,Darmstadt,Bochum,0,0,D,0
D2,21/04/2019,Dresden,FC Koln,3,0,H,2
D2,21/04/2019,Heidenheim,St Pauli,3,0,H,3
D2,21/04/2019,Regensburg,Magdeburg,1,0,H,1
D2,26/04/2019,FC Koln,Darmstadt,1,2,A,0
D2,26/04/2019,Ingolstadt,Dresden,1,0,H,0
D2,27/04/2019,Magdeburg,Greuther Furth,2,1,H,2
D2,27/04/2019,Sandhausen,Holstein Kiel,3,2,H,2
D2,27/04/2019,St Pauli,Regensburg,4,3,H,1
D2,28/04/2019,Erzgebirge Aue,Bochum,3,2,H,2
D2,28/04/2019,Paderborn,Heidenheim,3,1,H,0
D2,28/04/2019,Union Berlin,Hamburg,2,0,H,0
D2,29/04/2019,Duisburg,Bielefeld,2,2,D,1
D2,03/05/2019,Bielefeld,Paderborn,2,0,H,1
D2,03/05/2019,Dresden,St Pauli,2,1,H,1
D2,04/05/2019,Bochum,Magdeburg,4,2,H,1
D2,04/05/2019,Hamburg,Ingolstadt,0,3,A,0
D2,04/05/2019,Heidenheim,Sandhausen,2,3,A,1
D2,05/05/2019,Darmstadt,Union Berlin,2,1,H,0
D2,05/05/2019,Holstein Kiel,Duisburg,0,2,A,0
D2,05/05/2019,Regensburg,Erzgebirge Aue,1,3,A,0
D2,06/05/2019,Greuther Furth,FC Koln,0,4,A,0
D2,12/05/2019,Duisburg,Heidenheim,3,4,A,1
D2,12/05/2019,Erzgebirge Aue,Greuther Furth,1,1,D,1
D2,12/05/2019,FC Koln,Regensburg,3,5,A,0
D2,12/05/2019,Holstein Kiel,Dresden,3,0,H,1
D2,12/05/2019,Ingolstadt,Darmstadt,3,0,H,2
D2,12/05/2019,Paderborn,Hamburg,4,1,H,1
D2,12/05/2019,Sandhausen,Bielefeld,0,3,A,0
D2,12/05/2019,St Pauli,Bochum,0,0,D,0
D2,12/05/2019,Union Berlin,Magdeburg,3,0,H,2
D2,19/05/2019,Bielefeld,Holstein Kiel,1,0,H,0
D2,19/05/2019,Bochum,Union Berlin,2,2,D,1
D2,19/05/2019,Darmstadt,Erzgebirge Aue,1,0,H,1
D2,19/05/2019,Dresden,Paderborn,3,1,H,2
D2,19/05/2019,Greuther Furth,St Pauli,2,1,H,0
D2,19/05/2019,Hamburg,Duisburg,3,0,H,1
D2,19/05/2019,Heidenheim,Ingolstadt,4,2,H,2
D2,19/05/2019,Magdeburg,FC Koln,1,1,D,0
D2,19/05/2019,Regensburg,Sandhausen,2,2,D,1
