Div,Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR
I2,05/02/2022,13:00,Benevento,Parma,0,0,D
I2,05/02/2022,13:00,Como,Lecce,1,1,D
I2,05/02/2022,13:00,Cosenza,Brescia,0,0,D
I2,05/02/2022,13:00,Crotone,Cittadella,0,0,D
I2,05/02/2022,13:00,Ternana,Reggina,2,0,H
I2,05/02/2022,15:15,Frosinone,Vicenza,2,0,H
I2,05/02/2022,17:30,Ascoli,Perugia,0,1,A
I2,06/02/2022,15:15,Cremonese,Monza,3,2,H
I2,06/02/2022,15:15,Pordenone,Spal,1,1,D
I2,12/02/2022,13:00,Cittadella,Cremonese,0,2,A
I2,12/02/2022,13:00,Monza,Spal,4,0,H
I2,12/02/2022,13:00,Parma,Pordenone,4,1,H
I2,12/02/2022,13:00,Pisa,Ternana,0,0,D
I2,12/02/2022,13:00,Vicenza,Cosenza,0,0,D
I2,12/02/2022,15:15,Perugia,Frosinone,3,0,H
I2,12/02/2022,15:15,Reggina,Crotone,1,0,H
I2,13/02/2022,14:30,Ascoli,Como,1,1,D
I2,13/02/2022,14:30,Brescia,Alessandria,1,1,D
I2,13/02/2022,14:30,Lecce,Benevento,1,1,D
I2,15/02/2022,17:30,Cosenza,Perugia,1,2,A
I2,15/02/2022,17:30,Cremonese,Parma,3,1,H
I2,15/02/2022,17:30,Pisa,Vicenza,2,2,D
I2,15/02/2022,17:30,Pordenone,Cittadella,0,1,A
I2,15/02/2022,17:30,Spal,Reggina,1,3,A
I2,15/02/2022,17:30,Ternana,Monza,0,1,A
I2,16/02/2022,17:30,Alessandria,Lecce,1,1,D
I2,16/02/2022,17:30,Benevento,Ascoli,0,2,A
I2,16/02/2022,17:30,Crotone,Brescia,0,1,A
I2,16/02/2022,17:30,Frosinone,Como,1,2,A
I2,19/02/2022,13:00,Ascoli,Alessandria,3,0,H
I2,19/02/2022,13:00,Monza,Pisa,1,2,A
I2,19/02/2022,13:00,Parma,Ternana,2,3,A
I2,19/02/2022,13:00,Reggina,Pordenone,2,0,H
I2,19/02/2022,13:00,Vicenza,Spal,1,1,D
I2,19/02/2022,15:15,Perugia,Cremonese,0,0,D
I2,20/02/2022,14:30,Brescia,Frosinone,2,2,D
I2,20/02/2022,14:30,Cittadella,Benevento,0,1,A
I2,20/02/2022,14:30,Como,Cosenza,2,1,H
I2,20/02/2022,14:30,Lecce,Crotone,3,0,H
I2,22/02/2022,17:30,Alessandria,Perugia,1,2,A
I2,22/02/2022,17:30,Cremonese,Vicenza,0,0,D
I2,22/02/2022,17:30,Pisa,Parma,0,0,D
I2,22/02/2022,17:30,Pordenone,Monza,1,4,A
I2,22/02/2022,17:30,Spal,Ternana,5,1,H
I2,23/02/2022,17:30,Benevento,Como,5,0,H
I2,23/02/2022,17:30,Brescia,Ascoli,2,0,H
I2,23/02/2022,17:30,Crotone,Cosenza,3,3,D
I2,23/02/2022,17:30,Frosinone,Reggina,3,0,H
I2,23/02/2022,17:30,Lecce,Cittadella,1,2,A
I2,26/02/2022,13:00,Como,Brescia,1,1,D
I2,26/02/2022,13:00,Cosenza,Alessandria,2,1,H
I2,26/02/2022,13:00,Parma,Spal,4,0,H
I2,26/02/2022,13:00,Ternana,Cremonese,1,2,A
I2,26/02/2022,13:00,Vicenza,Pordenone,1,0,H
I2,26/02/2022,15:15,Perugia,Benevento,0,1,A
I2,27/02/2022,14:30,Ascoli,Crotone,2,1,H
I2,27/02/2022,14:30,Cittadella,Frosinone,3,0,H
I2,27/02/2022,14:30,Monza,Lecce,0,1,A
I2,27/02/2022,14:30,Reggina,Pisa,1,0,H
I2,01/03/2022,17:30,Benevento,Cremonese,1,1,D
I2,01/03/2022,17:30,Brescia,Perugia,2,1,H
I2,01/03/2022,17:30,Ternana,Pordenone,1,0,H
I2,01/03/2022,19:30,Alessandria,Como,1,1,D
I2,02/03/2022,17:30,Frosinone,Cosenza,1,0,H
I2,02/03/2022,17:30,Lecce,Ascoli,3,1,H
I2,02/03/2022,17:30,Monza,Parma,1,1,D
I2,02/03/2022,17:30,Pisa,Crotone,3,2,H
I2,02/03/2022,17:30,Reggina,Vicenza,3,1,H
I2,02/03/2022,17:30,Spal,Cittadella,0,0,D
I2,05/03/2022,13:00,Cittadella,Monza,1,2,A
I2,05/03/2022,13:00,Como,Spal,0,2,A
I2,05/03/2022,13:00,Parma,Reggina,1,1,D
I2,05/03/2022,13:00,Pordenone,Pisa,0,1,A
I2,05/03/2022,15:15,Cremonese,Brescia,2,1,H
I2,06/03/2022,14:30,Ascoli,Frosinone,1,1,D
I2,06/03/2022,14:30,Crotone,Alessandria,0,0,D
I2,06/03/2022,14:30,Perugia,Lecce,1,1,D
I2,06/03/2022,14:30,Vicenza,Ternana,3,1,H
I2,11/03/2022,19:30,Parma,Cittadella,1,1,D
I2,12/03/2022,13:00,Lecce,Brescia,1,1,D
I2,12/03/2022,13:00,Reggina,Perugia,0,1,A
I2,12/03/2022,13:00,Ternana,Cosenza,2,0,H
I2,12/03/2022,15:15,Benevento,Crotone,3,1,H
I2,12/03/2022,15:15,Frosinone,Alessandria,3,0,H
I2,12/03/2022,15:15,Monza,Vicenza,4,0,H
I2,12/03/2022,15:15,Pordenone,Como,1,1,D
I2,12/03/2022,15:15,Spal,Ascoli,1,2,A
I2,13/03/2022,14:30,Pisa,Cremonese,3,0,H
I2,15/03/2022,17:30,Brescia,Benevento,2,2,D
I2,15/03/2022,17:30,Cittadella,Reggina,0,0,D
I2,15/03/2022,17:30,Como,Ternana,1,1,D
I2,15/03/2022,17:30,Cosenza,Lecce,2,2,D
I2,15/03/2022,17:30,Crotone,Frosinone,2,0,H
I2,15/03/2022,17:30,Vicenza,Parma,0,1,A
I2,15/03/2022,19:30,Alessandria,Monza,0,3,A
I2,16/03/2022,17:30,Ascoli,Pisa,2,0,H
I2,16/03/2022,17:30,Cremonese,Pordenone,2,1,H
I2,16/03/2022,17:30,Perugia,Spal,1,1,D
I2,19/03/2022,13:00,Monza,Crotone,1,0,H
I2,19/03/2022,13:00,Parma,Lecce,0,0,D
I2,19/03/2022,13:00,Reggina,Cosenza,1,0,H
I2,19/03/2022,13:00,Ternana,Alessandria,3,0,H
I2,19/03/2022,15:15,Frosinone,Benevento,2,0,H
I2,20/03/2022,13:00,Perugia,Como,0,1,A
I2,20/03/2022,13:00,Pisa,Cittadella,1,0,H
I2,20/03/2022,13:00,Vicenza,Ascoli,2,0,H
I2,20/03/2022,15:15,Pordenone,Brescia,1,1,D
I2,20/03/2022,15:15,Spal,Cremonese,0,2,A
I2,02/04/2022,13:00,Alessandria,Spal,2,2,D
I2,02/04/2022,13:00,Ascoli,Pordenone,1,0,H
I2,02/04/2022,13:00,Cittadella,Ternana,1,2,A
I2,02/04/2022,13:00,Cosenza,Parma,1,3,A
I2,02/04/2022,13:00,Cremonese,Reggina,1,1,D
I2,02/04/2022,13:00,Lecce,Frosinone,1,0,H
I2,02/04/2022,15:15,Benevento,Pisa,5,1,H
I2,03/04/2022,14:30,Brescia,Vicenza,2,0,H
I2,03/04/2022,14:30,Como,Monza,2,0,H
I2,03/04/2022,14:30,Crotone,Perugia,1,1,D
I2,05/04/2022,18:00,Cremonese,Alessandria,2,1,H
I2,05/04/2022,18:00,Pordenone,Frosinone,2,0,H
I2,05/04/2022,18:00,Reggina,Benevento,0,3,A
I2,05/04/2022,18:00,Spal,Cosenza,2,2,D
I2,05/04/2022,18:00,Ternana,Lecce,1,4,A
I2,06/04/2022,13:00,Parma,Como,4,3,H
I2,06/04/2022,18:00,Cittadella,Perugia,0,0,D
I2,06/04/2022,18:00,Monza,Ascoli,2,0,H
I2,06/04/2022,18:00,Pisa,Brescia,0,0,D
I2,06/04/2022,18:00,Vicenza,Crotone,1,1,D
I2,09/04/2022,13:00,Alessandria,Pordenone,2,0,H
I2,09/04/2022,13:00,Como,Cittadella,1,2,A
I2,09/04/2022,13:00,Lecce,Spal,1,0,H
I2,09/04/2022,15:15,Frosinone,Cremonese,2,1,H
I2,10/04/2022,13:30,Benevento,Vicenza,1,0,H
I2,10/04/2022,14:30,Ascoli,Reggina,2,0,H
I2,10/04/2022,14:30,Cosenza,Monza,0,2,A
I2,10/04/2022,14:30,Crotone,Ternana,1,2,A
I2,10/04/2022,17:00,Perugia,Pisa,1,1,D
I2,11/04/2022,19:30,Brescia,Parma,1,0,H
I2,14/04/2022,19:00,Cosenza,Benevento,1,0,H
I2,18/04/2022,11:30,Spal,Crotone,1,1,D
I2,18/04/2022,14:00,Cremonese,Cosenza,3,1,H
I2,18/04/2022,14:00,Pordenone,Benevento,1,4,A
I2,18/04/2022,14:00,Reggina,Lecce,1,0,H
I2,18/04/2022,14:00,Vicenza,Perugia,1,2,A
I2,18/04/2022,17:00,Cittadella,Alessandria,1,2,A
I2,18/04/2022,17:00,Parma,Ascoli,0,1,A
I2,18/04/2022,17:00,Pisa,Como,3,1,H
I2,18/04/2022,17:00,Ternana,Frosinone,4,4,D
I2,18/04/2022,19:30,Monza,Brescia,1,1,D
I2,25/04/2022,11:30,Ascoli,Cittadella,0,0,D
I2,25/04/2022,14:00,Alessandria,Reggina,0,0,D
I2,25/04/2022,14:00,Cosenza,Pordenone,3,1,H
I2,25/04/2022,14:00,Crotone,Cremonese,3,1,H
I2,25/04/2022,14:00,Frosinone,Monza,4,1,H
I2,25/04/2022,14:00,Lecce,Pisa,2,0,H
I2,25/04/2022,17:00,Benevento,Ternana,1,2,A
I2,25/04/2022,17:00,Brescia,Spal,1,1,D
I2,25/04/2022,17:00,Como,Vicenza,0,2,A
I2,25/04/2022,19:30,Perugia,Parma,2,1,H
I2,30/04/2022,13:00,Cittadella,Brescia,1,0,H
I2,30/04/2022,13:00,Cremonese,Ascoli,0,1,A
I2,30/04/2022,13:00,Monza,Benevento,3,0,H
I2,30/04/2022,13:00,Parma,Alessandria,2,2,D
I2,30/04/2022,13:00,Pisa,Cosenza,1,1,D
I2,30/04/2022,13:00,Pordenone,Crotone,3,3,D
I2,30/04/2022,13:00,Spal,Frosinone,3,0,H
I2,30/04/2022,13:00,Ternana,Perugia,1,0,H
I2,30/04/2022,13:00,Vicenza,Lecce,2,1,H
I2,30/04/2022,15:15,Reggina,Como,1,4,A
I2,06/05/2022,17:15,Crotone,Parma,0,1,A
I2,06/05/2022,19:30,Alessandria,Vicenza,0,1,A
I2,06/05/2022,19:30,Ascoli,Ternana,4,1,H
I2,06/05/2022,19:30,Benevento,Spal,1,2,A
I2,06/05/2022,19:30,Brescia,Reggina,3,0,H
I2,06/05/2022,19:30,Como,Cremonese,1,2,A
I2,06/05/2022,19:30,Cosenza,Cittadella,1,0,H
I2,06/05/2022,19:30,Frosinone,Pisa,1,2,A
I2,06/05/2022,19:30,Lecce,Pordenone,1,0,H
I2,06/05/2022,19:30,Perugia,Monza,1,0,H
